seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
130,3,3,1,8168,local,,1328125,1,0,0,1328133,1328135,1,1834,1348824,1348825,no_ack,2,1348825,,,,,,,1520.0,1520.000000028,1520.000000028,1538.925000028,1538.925000028,True,1,1354348,1543.188808077,released
130,3,3,1,8169,local,,1328143,1,0,0,1328151,1328153,1,1835,1339788,1339789,ack,0,1339789,,,,,,,1520.02,1520.020000028,1520.020000028,1531.013108077,1531.013108077,True,1,1339627,1530.812808077,released
130,3,3,1,8171,local,,1328714,1,0,0,1328725,1328727,1,1836,1341235,1341236,ack,0,1341236,,,,,,,1520.54,1520.540000028,1520.540000028,1532.677108077,1532.677108077,True,1,1340201,1531.540808077,released
130,5,5,1,8172,local,,1328719,1,0,0,1343683,1343685,1,801,1361102,1361103,ack,2,1361103,,,,,,,1520.54,1534.510111114,1534.510111114,1549.564111086,1549.564111086,True,1,1360255,1548.765811086,released
130,4,7,1,4485,relay,2,1330077,1,0,0,1874468,1874470,5,550,1875021,1875022,ack,0,1875022,1330079,dack,456,,,False,1522.193813632,2002.975292472,2002.975292472,2003.391292444,2003.391292444,True,1,1899777,2025.904811086,released
130,3,3,1,8179,local,,1330556,1,0,0,1330567,1330569,1,1837,1341232,1341233,ack,0,1341233,,,,,,,1522.5,1522.500000028,1522.500000028,1532.677108077,1532.677108077,True,1,1340833,1532.307808077,released
130,5,5,1,8180,local,,1330561,1,0,0,1344356,1344358,1,802,1352936,1352937,ack,0,1352937,,,,,,,1522.5,1535.160111114,1535.160111114,1542.063111086,1542.063111086,True,1,1350844,1540.445811086,released
130,3,3,1,8181,local,,1330591,1,0,0,1330599,1330601,1,1838,1342191,1342192,ack,0,1342192,,,,,,,1522.52,1522.520000028,1522.520000028,1533.392108077,1533.392108077,True,1,1341897,1533.282808077,released
130,3,3,1,8182,local,,1330625,1,0,0,1330633,1330635,1,1839,1343165,1343166,ack,0,1343166,,,,,,,1522.54,1522.540000028,1522.540000028,1534.016108077,1534.016108077,True,1,1342747,1533.763808077,released
130,3,3,1,8183,local,,1330643,1,0,0,1330653,1330655,1,1840,1344344,1344345,ack,0,1344345,,,,,,,1522.56,1522.560000028,1522.560000028,1535.160108077,1535.160108077,True,1,1343873,1534.803808077,released
130,2,7,1,5838,relay,8,1331478,1,0,0,1793163,1793165,4,564,1798756,1798757,dack,1,1823189,1331480,dack,432,,,False,1523.389815346,1930.844293688,1930.844293688,1934.829293632,1954.82929366,False,0,,,released
130,3,3,1,8187,local,,1331695,1,0,0,1331703,1331705,1,1841,1346001,1346002,ack,0,1346002,,,,,,,1523.5,1523.500000028,1523.500000028,1536.343108077,1536.343108077,True,1,1345751,1536.207808077,released
130,3,3,1,8189,local,,1332950,1,0,0,1332958,1332960,1,1842,1347176,1347177,ack,0,1347177,,,,,,,1524.2,1524.200000028,1524.200000028,1537.292108077,1537.292108077,True,1,1347091,1537.169808077,released
130,3,3,1,8191,local,,1333423,1,0,0,1333431,1333433,1,1843,1348331,1348332,ack,0,1348332,,,,,,,1524.7,1524.700000028,1524.700000028,1538.709108077,1538.709108077,True,1,1348008,1538.287808077,released
130,8,7,1,7895,relay,7,1333870,1,0,0,1968379,1968381,2,549,1970503,1970504,dack,0,1989892,1333872,dack,425,,,False,1525.196812442,2088.001295402,2088.001295402,2089.789295346,2109.789295374,True,1,2741375,2851.664811086,released
130,7,7,1,8194,local,,1334249,1,0,0,1403303,1403305,8,440,1404357,1404358,dack,0,1427584,,,,,,,1525.56,1587.046292498,1587.046292498,1587.911292442,1607.91129247,True,1,2828243,2947.929811086,released
130,5,5,1,8196,local,,1334460,1,0,0,1345226,1345228,1,803,1361484,1361485,no_ack,2,1361485,,,,,,,1525.82,1535.771111114,1535.771111114,1550.092000028,1550.092000028,True,1,1368381,1556.435811086,released
130,3,3,1,8198,local,,1334710,1,0,0,1334718,1334720,1,1844,1349861,1349862,ack,0,1349862,,,,,,,1526.18,1526.180000028,1526.180000028,1539.853108077,1539.853108077,True,1,1348861,1538.963808077,released
130,3,3,1,8199,local,,1334734,1,0,0,1334745,1334747,1,1845,1349858,1349859,ack,0,1349859,,,,,,,1526.2,1526.200000028,1526.200000028,1539.853108077,1539.853108077,True,1,1349729,1539.652808077,released
130,8,7,1,7868,relay,7,1334901,1,0,0,1968386,1968388,2,550,1970501,1970502,dack,0,1989891,1334902,dack,424,,,False,1526.496812442,2088.001295402,2088.001295402,2089.789295346,2109.789295374,True,1,2742037,2852.600811086,released
130,7,7,1,8202,local,,1335277,1,0,0,1404282,1404284,8,441,1405155,1405156,dack,0,1428648,,,,,,,1526.82,1587.852292498,1587.852292498,1588.639292442,1608.63929247,False,0,,,released
130,5,7,1,2994,relay,4,1335345,1,0,0,1347188,1347190,1,804,1361487,1361488,no_ack,2,1361488,1335347,ack,404,,,False,1526.899812444,1537.292111114,1537.292111114,1550.092000028,1550.092000028,True,1,1369172,1557.189811086,released
130,3,3,1,8205,local,,1335813,1,0,0,1335824,1335826,1,1846,1351728,1351729,ack,0,1351729,,,,,,,1527.3,1527.300000028,1527.300000028,1541.127108077,1541.127108077,True,1,1351144,1540.744808077,released
130,5,5,1,8206,local,,1335818,1,0,0,1348349,1348351,1,805,1358698,1358699,ack,0,1358699,,,,,,,1527.3,1538.709111114,1538.709111114,1547.250111086,1547.250111086,True,1,1357807,1546.100811086,released
130,3,3,1,8208,local,,1337042,1,0,0,1337050,1337052,1,1847,1351725,1351726,ack,0,1351726,,,,,,,1528.24,1528.240000028,1528.240000028,1541.127108077,1541.127108077,True,1,1351663,1541.017808077,released
130,4,2,1,6397,relay,2,1337188,1,0,0,1875028,1875030,5,551,1877534,1877535,ack,0,1877535,1337190,dack,457,,,False,1528.472813632,2003.391292472,2003.391292472,2005.263292444,2005.263292444,True,1,1900265,2026.320811086,released
130,2,2,1,8210,local,,1337693,1,0,0,1799820,1799822,4,565,1804384,1804385,dack,0,1826669,,,,,,,1528.78,1935.407293688,1935.407293688,1938.898293632,1958.89829366,True,1,2370077,2450.042811086,released
130,3,3,1,8214,local,,1338795,1,0,0,1338807,1338809,1,1848,1352931,1352932,ack,0,1352932,,,,,,,1529.84,1529.840000028,1529.840000028,1542.063108077,1542.063108077,True,1,1352241,1541.524808077,released
130,5,5,1,8216,local,,1339182,1,0,0,1348356,1348358,1,806,1358695,1358696,ack,0,1358696,,,,,,,1530.22,1538.709111114,1538.709111114,1547.250111086,1547.250111086,True,1,1357991,1546.347811086,released
130,8,7,1,7896,relay,7,1339351,1,0,0,1970512,1970514,2,551,1974229,1974230,dack,0,1993905,1339353,dack,426,,,False,1530.513812442,2089.789295374,2089.789295374,2092.662295346,2112.662295374,True,1,2742835,2853.289811086,released
130,7,7,1,8220,local,,1339743,1,0,0,1410085,1410087,8,442,1411017,1411018,dack,0,1434989,,,,,,,1530.94,1593.910292498,1593.910292498,1594.541292442,1614.54129247,True,1,2828401,2948.189811086,released
130,3,3,1,8221,local,,1339818,1,0,0,1339829,1339831,1,1849,1353567,1353568,ack,0,1353568,,,,,,,1531.02,1531.020000028,1531.020000028,1542.609108077,1542.609108077,True,1,1353374,1542.499808077,released
130,5,5,1,8222,local,,1339823,1,0,0,1348363,1348365,1,807,1359769,1359770,ack,0,1359770,,,,,,,1531.02,1538.709111114,1538.709111114,1548.446111086,1548.446111086,True,1,1358925,1547.569811086,released
130,5,5,1,8224,local,,1340041,1,0,0,1348370,1348372,1,808,1359766,1359767,ack,0,1359767,,,,,,,1531.32,1538.709111114,1538.709111114,1548.446111086,1548.446111086,True,1,1359706,1548.336811086,released
130,8,7,1,7909,relay,7,1340545,1,0,0,1980995,1980997,2,552,1981669,1981670,dack,0,2004896,1340547,dack,427,,,False,1532.047812442,2100.078295402,2100.078295402,2100.553295346,2120.553295374,False,0,,,released
130,7,7,1,8229,local,,1341006,1,0,0,1412041,1412043,8,443,1412971,1412972,dack,0,1437169,,,,,,,1532.36,1595.392292498,1595.392292498,1596.101292442,1616.10129247,True,1,2829276,2949.242811086,released
130,3,3,1,8231,local,,1341266,1,0,0,1341277,1341279,1,1850,1354691,1354692,ack,0,1354692,,,,,,,1532.68,1532.680000028,1532.680000028,1543.610108077,1543.610108077,True,1,1354608,1543.461808077,released
130,5,5,1,8232,local,,1341271,1,0,0,1352949,1352951,1,809,1361800,1361801,ack,0,1361801,,,,,,,1532.68,1542.063111114,1542.063111114,1550.383111086,1550.383111086,True,1,1361516,1550.104811086,released
130,3,3,1,8233,local,,1341300,1,0,0,1341312,1341314,1,1851,1356221,1356222,ack,0,1356222,,,,,,,1532.7,1532.700000028,1532.700000028,1544.819108077,1544.819108077,True,1,1355422,1544.111808077,released
130,4,2,1,6431,relay,2,1341371,1,0,0,1877541,1877543,5,552,1878837,1878838,ack,0,1878838,1341373,dack,458,,,False,1532.788813632,2005.263292472,2005.263292472,2005.939292444,2005.939292444,True,1,1917080,2042.050811086,released
130,3,3,1,8237,local,,1341919,1,0,0,1341927,1341929,1,1852,1356218,1356219,ack,0,1356219,,,,,,,1533.3,1533.300000028,1533.300000028,1544.819108077,1544.819108077,True,1,1355969,1544.605808077,released
130,2,2,1,8238,local,,1342049,1,0,0,1799827,1799829,4,566,1805231,1805232,dack,0,1827571,,,,,,,1533.32,1935.407293688,1935.407293688,1939.535293632,1959.53529366,True,1,2379649,2460.533811086,released
130,3,3,1,8239,local,,1342222,1,0,0,1342233,1342235,1,1853,1357510,1357511,ack,0,1357511,,,,,,,1533.4,1533.400000028,1533.400000028,1545.804288077,1545.804288077,True,1,1356663,1545.125808077,released
130,5,5,1,8240,local,,1342227,1,0,0,1352956,1352958,1,810,1362655,1362656,ack,0,1362656,,,,,,,1533.4,1542.063111114,1542.063111114,1551.657111086,1551.657111086,True,1,1362239,1550.936811086,released
130,8,7,1,7951,relay,7,1342317,1,0,0,1989896,1989898,2,553,1999489,1999490,dack,2,2042906,1342318,dack,428,,,False,1533.516812442,2109.789295402,2109.789295402,2116.764295346,2156.764295374,False,0,,,released
130,7,7,1,8242,local,,1342662,1,0,0,1413811,1413813,8,444,1417744,1417745,dack,1,1443281,,,,,,,1533.64,1596.952292498,1596.952292498,1600.274292442,1620.27429247,True,1,2830197,2950.334811086,released
130,3,3,1,8244,local,,1343187,1,0,0,1343195,1343197,1,1854,1357507,1357508,ack,0,1357508,,,,,,,1534.02,1534.020000028,1534.020000028,1545.804288077,1545.804288077,True,1,1357421,1545.684808077,released
130,5,5,1,8246,local,,1343703,1,0,0,1352963,1352965,1,811,1365695,1365696,ack,0,1365696,,,,,,,1534.52,1542.063111114,1542.063111114,1554.270111086,1554.270111086,True,1,1365274,1554.069811086,released
130,4,7,1,4538,relay,2,1343933,1,0,0,1878844,1878846,5,553,1895649,1895650,no_ack,2,1895650,1343935,dack,459,,,False,1534.920813632,2005.939292472,2005.939292472,2021.925000028,2021.925000028,False,0,,,released
130,3,3,1,8250,local,,1344379,1,0,0,1344387,1344389,1,1855,1358690,1358691,ack,0,1358691,,,,,,,1535.18,1535.180000028,1535.180000028,1547.250108077,1547.250108077,True,1,1358142,1546.633808077,released
130,2,7,1,5876,relay,8,1344700,1,0,0,1806314,1806316,4,567,1810096,1810097,dack,0,1831377,1344702,dack,434,,,False,1535.492815346,1940.438293688,1940.438293688,1943.227293632,1963.22729366,True,1,2380408,2461.599811086,released
130,5,5,1,8253,local,,1345245,1,0,0,1352970,1352972,1,812,1376175,1376176,no_ack,2,1376176,,,,,,,1535.78,1542.063111114,1542.063111114,1563.417000028,1563.417000028,True,1,1384705,1571.411811086,released
130,2,7,1,5916,relay,8,1345594,1,0,0,1817779,1817781,4,568,1818664,1818665,dack,0,1838937,1345595,dack,435,,,False,1536.103815346,1949.915293688,1949.915293688,1950.689293632,1970.68929366,True,1,2381042,2462.015811086,released
130,3,3,1,8256,local,,1346014,1,0,0,1346022,1346024,1,1856,1358687,1358688,ack,0,1358688,,,,,,,1536.36,1536.360000028,1536.360000028,1547.250108077,1547.250108077,True,1,1358538,1547.062808077,released
130,3,3,1,8259,local,,1347205,1,0,0,1347216,1347218,1,1857,1359761,1359762,ack,0,1359762,,,,,,,1537.3,1537.300000028,1537.300000028,1548.446108077,1548.446108077,True,1,1359418,1548.050808077,released
130,5,5,1,8260,local,,1347210,1,0,0,1358705,1358707,1,813,1374798,1374799,ack,0,1374799,,,,,,,1537.3,1547.250111114,1547.250111114,1562.044111086,1562.044111086,True,1,1374473,1561.661811086,released
130,3,3,1,8265,local,,1348396,1,0,0,1348407,1348409,1,1858,1361097,1361098,ack,0,1361098,,,,,,,1538.72,1538.720000028,1538.720000028,1549.564108077,1549.564108077,True,1,1360390,1549.012808077,released
130,5,5,1,8266,local,,1348401,1,0,0,1358712,1358714,1,814,1379103,1379104,ack,1,1379104,,,,,,,1538.72,1547.250111114,1547.250111114,1565.788111086,1565.788111086,True,1,1375527,1562.753811086,released
130,4,7,1,4549,relay,2,1348422,1,0,0,1878851,1878853,5,554,1895093,1895094,ack,2,1895094,1348424,dack,461,,,False,1538.729813632,2005.939292472,2005.939292472,2021.526292444,2021.526292444,True,1,1918250,2043.402811086,released
130,5,5,1,8268,local,,1348585,1,0,0,1359776,1359778,1,815,1385148,1385149,no_ack,2,1385149,,,,,,,1538.74,1548.446111114,1548.446111114,1571.789000028,1571.789000028,True,1,1387370,1573.972811086,released
130,5,5,1,8269,local,,1348605,1,0,0,1359783,1359785,1,816,1394621,1394622,ack,2,1394622,,,,,,,1538.76,1548.446111114,1548.446111114,1579.685111086,1579.685111086,True,1,1393655,1578.587811086,released
130,3,3,1,8270,local,,1348834,1,0,0,1348845,1348847,1,1859,1361094,1361095,ack,0,1361095,,,,,,,1538.94,1538.940000028,1538.940000028,1549.564108077,1549.564108077,True,1,1360910,1549.454808077,released
130,2,7,1,5927,relay,8,1349049,1,0,0,1818426,1818428,4,569,1819509,1819510,dack,0,1839912,1349051,dack,436,,,False,1539.314815346,1950.461293688,1950.461293688,1951.365293632,1971.36529366,True,1,2380005,2461.131811086,released
130,3,3,1,8275,local,,1349871,1,0,0,1349879,1349881,1,1860,1361795,1361796,ack,0,1361796,,,,,,,1539.86,1539.860000028,1539.860000028,1550.383108077,1550.383108077,True,1,1361369,1549.818808077,released
130,3,3,1,8276,local,,1349901,1,0,0,1349909,1349911,1,1861,1362650,1362651,ack,0,1362651,,,,,,,1539.88,1539.880000028,1539.880000028,1551.657108077,1551.657108077,True,1,1362102,1550.689808077,released
130,2,8,1,6214,relay,8,1351162,1,0,0,1823193,1823195,4,570,1826802,1826803,ack,1,1826803,1351163,ack,437,,,False,1540.770815346,1954.829293688,1954.829293688,1958.918293632,1958.918293632,True,1,2382639,2463.536811086,released
130,8,8,1,8281,local,,1351477,1,0,0,1989903,1989905,2,554,1991766,1991767,ack,0,1991767,,,,,,,1540.9,2109.789295402,2109.789295402,2111.200295346,2111.200295346,True,1,2753984,2864.703811086,released
130,3,3,1,8283,local,,1351740,1,0,0,1351748,1351750,1,1862,1362647,1362648,ack,0,1362648,,,,,,,1541.14,1541.140000028,1541.140000028,1551.657108077,1551.657108077,True,1,1362381,1551.183808077,released
130,3,3,1,8284,local,,1351758,1,0,0,1351766,1351768,1,1863,1362644,1362645,ack,0,1362645,,,,,,,1541.16,1541.160000028,1541.160000028,1551.657108077,1551.657108077,True,1,1362597,1551.547808077,released
130,2,8,1,6220,relay,8,1351775,1,0,0,1826673,1826675,4,571,1827261,1827262,ack,0,1827262,1351776,ack,438,,,False,1541.160815346,1958.898293688,1958.898293688,1959.269293632,1959.269293632,True,1,2405629,2486.260811086,released
130,8,8,1,8287,local,,1352449,1,0,0,1991773,1991775,2,555,1995605,1995606,ack,0,1995606,,,,,,,1541.62,2111.200295374,2111.200295374,2113.761295346,2113.761295346,True,1,2753644,2864.209811086,released
130,2,7,1,5937,relay,8,1352761,1,0,0,1826810,1826812,4,572,1828617,1828618,dack,0,1848814,1352762,dack,439,,,False,1541.966815346,1958.91829366,1958.91829366,1960.361293632,1980.36129366,True,1,2410656,2491.135811086,released
130,3,3,1,8290,local,,1352999,1,0,0,1353010,1353012,1,1864,1363801,1363802,ack,0,1363802,,,,,,,1542.08,1542.080000028,1542.080000028,1552.788108077,1552.788108077,True,1,1363538,1552.548808077,released
130,5,5,1,8291,local,,1353004,1,0,0,1359790,1359792,1,817,1379100,1379101,ack,1,1379101,,,,,,,1542.08,1548.446111114,1548.446111114,1565.788111086,1565.788111086,True,1,1376413,1563.637811086,released
130,5,5,1,8292,local,,1353031,1,0,0,1361109,1361111,1,818,1396378,1396379,no_ack,2,1396379,,,,,,,1542.1,1549.564111114,1549.564111114,1580.863000028,1580.863000028,True,1,1399056,1583.527811086,released
130,5,2,1,4469,relay,4,1353259,1,0,0,1361807,1361809,1,819,1396381,1396382,no_ack,2,1396382,1353261,ack,406,,,False,1542.317812444,1550.383111114,1550.383111114,1580.863000028,1580.863000028,True,1,1399772,1584.151811086,released
130,3,3,1,8295,local,,1353590,1,0,0,1353598,1353600,1,1865,1364697,1364698,ack,0,1364698,,,,,,,1542.62,1542.620000028,1542.620000028,1553.516108077,1553.516108077,True,1,1364509,1553.406808077,released
130,3,3,1,8298,local,,1354709,1,0,0,1354721,1354723,1,1866,1366408,1366409,ack,0,1366409,,,,,,,1543.62,1543.620000028,1543.620000028,1554.894108077,1554.894108077,True,1,1366041,1554.537808077,released
130,2,7,1,5942,relay,8,1355761,1,0,0,1827268,1827270,4,573,1828615,1828616,dack,0,1848813,1355763,dack,440,,,False,1544.410815346,1959.26929366,1959.26929366,1960.361293632,1980.36129366,True,1,2402463,2483.062811086,released
130,3,3,1,8302,local,,1356239,1,0,0,1356247,1356249,1,1867,1367447,1367448,ack,0,1367448,,,,,,,1544.82,1544.820000028,1544.820000028,1555.778108077,1555.778108077,True,1,1366819,1555.161808077,released
130,3,3,1,8303,local,,1356259,1,0,0,1356267,1356269,1,1868,1367444,1367445,ack,0,1367445,,,,,,,1544.84,1544.840000028,1544.840000028,1555.778108077,1555.778108077,True,1,1367160,1555.486808077,released
130,3,3,1,8306,local,,1357525,1,0,0,1357533,1357535,1,1869,1368072,1368073,ack,0,1368073,,,,,,,1545.82,1545.820000028,1545.820000028,1556.181108077,1556.181108077,True,1,1367875,1556.071808077,released
130,3,3,1,8307,local,,1357544,1,0,0,1357552,1357554,1,1870,1378926,1378927,no_ack,2,1378927,,,,,,,1545.84,1545.840000028,1545.840000028,1565.731000028,1565.731000028,True,1,1380779,1567.199808077,released
130,8,7,1,7969,relay,7,1357655,1,0,0,1993909,1993911,2,556,2000530,2000531,dack,0,2020792,1357657,dack,429,,,False,1546.048812442,2112.662295402,2112.662295402,2117.453295346,2137.453295374,True,1,2784194,2897.931811086,released
130,7,7,1,8310,local,,1357927,1,0,0,1415320,1415322,8,445,1415933,1415934,dack,0,1441156,,,,,,,1546.26,1598.096292498,1598.096292498,1598.636292442,1618.63629247,True,1,2845507,2967.117811086,released
130,4,8,1,4800,relay,2,1358370,1,0,0,1895100,1895102,5,555,1904584,1904585,no_ack,2,1904585,1358372,dack,463,,,False,1547.049813632,2021.526292472,2021.526292472,2030.674000028,2030.674000028,False,0,,,released
130,3,3,1,8315,local,,1358726,1,0,0,1358742,1358744,1,1871,1370106,1370107,ack,0,1370107,,,,,,,1547.26,1547.260000028,1547.260000028,1558.092108077,1558.092108077,True,1,1369528,1557.540808077,released
130,5,5,1,8316,local,,1358731,1,0,0,1362662,1362664,1,820,1396384,1396385,no_ack,2,1396385,,,,,,,1547.26,1551.657111114,1551.657111114,1580.863000028,1580.863000028,True,1,1400036,1584.424811086,released
130,3,3,1,8317,local,,1358761,1,0,0,1358772,1358774,1,1872,1370103,1370104,ack,0,1370104,,,,,,,1547.28,1547.280000028,1547.280000028,1558.092108077,1558.092108077,True,1,1369767,1557.852808077,released
130,5,5,1,8318,local,,1358766,1,0,0,1365702,1365704,1,821,1383456,1383457,ack,0,1383457,,,,,,,1547.28,1554.270111114,1554.270111114,1570.156111086,1570.156111086,True,1,1383377,1570.033811086,released
130,3,3,1,8322,local,,1359806,1,0,0,1359817,1359819,1,1873,1371255,1371256,ack,0,1371256,,,,,,,1548.46,1548.460000028,1548.460000028,1559.119108077,1559.119108077,True,1,1370718,1558.697808077,released
130,5,5,1,8323,local,,1359811,1,0,0,1365709,1365711,1,822,1384549,1384550,ack,0,1384550,,,,,,,1548.46,1554.270111114,1554.270111114,1571.157111086,1571.157111086,True,1,1384288,1570.917811086,released
130,5,5,1,8324,local,,1359835,1,0,0,1374805,1374807,1,823,1385995,1385996,ack,0,1385996,,,,,,,1548.48,1562.044111114,1562.044111114,1572.587111086,1572.587111086,True,1,1385798,1572.451811086,released
130,4,7,1,4512,relay,2,1359860,1,0,0,1904590,1904592,5,556,1905183,1905184,ack,0,1905184,1359861,dack,460,,,False,1548.505813632,2030.674000056,2030.674000056,2031.250292444,2031.250292444,False,0,,,released
